Date,Financials,Consumer Staples,Materials,Energy,Industrials,Health Care,Communication Services,Utilities,Consumer Discretionary,Information Technology,Real Estate
2009-12-31,0.22052589288984434,0.11037003633518197,0.10598350728950764,0.103080889036901,0.09895699144596648,0.0943743366597307,0.08011813755514652,0.0800096710521164,0.06739362805821891,0.02622029524230667,0.012966614435079259
2010-01-31,0.21609619830583116,0.11426246625390367,0.10216357367024045,0.10261691199499273,0.10100287147047837,0.0972836127675658,0.07876465239095232,0.07788461525732673,0.06897507588676005,0.027876948682127155,0.013073073319821533
2010-02-28,0.2180569056085283,0.1162449282354649,0.10475264809244067,0.10158944869919667,0.10164489226627253,0.09836607633759932,0.07884176036503535,0.07652666748000835,0.06341697922422283,0.02762725974852117,0.012932433942709895
2010-03-31,0.21933764101986802,0.11170611879593005,0.108734641836845,0.10043168542046546,0.10285616301618027,0.0928597981384581,0.07773968937596717,0.07416078582243875,0.07070051055124445,0.02870273061665729,0.012770235405945476
2010-04-30,0.21591271547048296,0.1128788647842408,0.10662737379808314,0.10137902250422638,0.10600838933323911,0.0921940622902316,0.07702801078376009,0.07277281483701677,0.0741044704229109,0.028260034152477978,0.012834241623330139
2010-05-31,0.2095448891046766,0.1189520351298264,0.10584905745344925,0.09906612062586036,0.10665167797128484,0.09520855743853916,0.07729568835484352,0.07126329346466564,0.0753620588926394,0.028531074182362316,0.012275547381852457
2010-06-30,0.20930778498100358,0.12193738695641766,0.1041169549575734,0.09193212612523939,0.1083554898514944,0.0991587082887474,0.07838277497031755,0.06807085943761314,0.07762622132953535,0.028632164431127562,0.012479528670930542
2010-07-31,0.22536278192906062,0.11582311433992629,0.10402302826228892,0.09264671939501556,0.10735171331207032,0.08919550216537582,0.08012153976628217,0.06830717443184695,0.0769873388229667,0.027278238255877447,0.012902849319288982
2010-08-31,0.21746662699664657,0.1197554828955214,0.10178726882203969,0.09201703201164352,0.10555716222112921,0.09544471962356442,0.08294440656560571,0.06845766154279141,0.0775979111308333,0.026090955724822052,0.012880772465402682
2010-09-30,0.2133068608047658,0.11748403107205128,0.10490370439757976,0.09194330021081402,0.1091205618098539,0.0920222927455588,0.0798440008554788,0.06622904250352929,0.08482795312246406,0.027181153923310615,0.013137098554593675
2010-10-31,0.20998376177972294,0.11597827582433302,0.10624616568093291,0.09278101187554383,0.10893272839105365,0.09032277025548092,0.08230389106875703,0.06799921817600077,0.08549184036819142,0.02720544472936877,0.01275489185061473
2010-11-30,0.19692568043843545,0.11825352132478864,0.1127281563784879,0.09339699693877593,0.11271903902731215,0.09166591634052708,0.07907252618148884,0.0647567644231589,0.0912580432399475,0.02719682122055506,0.01202653448652259
2010-12-31,0.19579573754639185,0.11570200889184831,0.11752877527523914,0.09638489310546075,0.11445085836802725,0.0896691475926972,0.07662147451599007,0.0638399412305907,0.0897276999715274,0.027846557080603625,0.012432906421623912
2011-01-31,0.20963575763540082,0.10880508175245909,0.11041840774333143,0.0995110800425533,0.11494950030044872,0.08563833423253972,0.07807642201325316,0.06615937874389165,0.08534368119591038,0.029251408985466604,0.012210947354745125
2011-02-28,0.21059084682971577,0.10838575140788932,0.11083252424940156,0.10027820024990507,0.11371495178541706,0.08709617248038429,0.07755928462320952,0.0656740729217722,0.08423291180549554,0.02899011286463297,0.012645170782176777
2011-03-31,0.2017085925752681,0.10934071450280214,0.11208265080325089,0.10100776471279614,0.11613505644255726,0.08596720416865838,0.08005000392405635,0.06756894206671121,0.0840117369272098,0.02913423996790608,0.012993093908783523
2011-04-30,0.20119956577916984,0.11043289782522327,0.1114639857849918,0.0991858547601129,0.11655740214882974,0.08834502660887535,0.07712145904101422,0.0669443201989277,0.08676514714929998,0.028992443101593834,0.01299189760196146
2011-05-31,0.20033504085337586,0.11532257656640521,0.10915545753179376,0.09627418130030191,0.11577668547254519,0.09346125618738076,0.0753365279580785,0.06516894121826737,0.08766579140210404,0.028207684567335883,0.013295856942411519
2011-06-30,0.19618284250259915,0.1135907069103174,0.11067534160229427,0.09642597378658382,0.116363238332375,0.09289865480923444,0.07555410441078546,0.06502316493279811,0.09180424111250629,0.02787303353582086,0.01360869806468514
2011-07-31,0.1907755697011854,0.11699981475740788,0.10964494696380503,0.09828143461235796,0.11239600533731309,0.09756383594437529,0.07635933840818245,0.06332015586266646,0.09399155843414585,0.02698354143009463,0.01368379854846594
2011-08-31,0.1793535883417252,0.12495737105107198,0.10798125167089469,0.09947917834479308,0.11209741132717038,0.10101647436221695,0.07858581270745145,0.06266427202111437,0.0921302510918381,0.02766310590976206,0.014071283171961721
2011-09-30,0.1770654191236069,0.13062001142844978,0.09763625230376342,0.10107152611059153,0.10919273167442915,0.1056175466139141,0.08167629345823726,0.06642080213568381,0.08913013259661068,0.0279880946156555,0.01358118993905784
2011-10-31,0.17594018684531537,0.12709245339052413,0.1023682757814016,0.1064896478303564,0.11030705231523508,0.1004324827412497,0.07956793220332378,0.06213845230589389,0.09367090199253614,0.028585722548597637,0.013406892045566351
2011-11-30,0.16623309045090232,0.13237659578738864,0.10141362678823478,0.10969628335301893,0.11034465067483297,0.10348589538323225,0.08027513684869922,0.06192487694447951,0.0926150144896848,0.02854581802288473,0.013089011256641763
2011-12-31,0.16481068806191662,0.1342651230349832,0.10397748794011986,0.11191527864735706,0.10921710570980198,0.1079691717731295,0.0802988395465939,0.05918545225892293,0.0880613213882597,0.027385989626842203,0.012913542012072923
2012-01-31,0.17428973971054787,0.12636513156462498,0.11010836171304589,0.10754758080778425,0.11223117650925551,0.10280868762448792,0.07566587355923053,0.05580897033609579,0.09445442039253028,0.02768408168305252,0.013035976099344607
2012-02-29,0.17947375938147306,0.12790590451017192,0.10852534175940647,0.10747550704799048,0.11303780908669829,0.09967164861742737,0.07147508446758515,0.05500830919193525,0.09618660003109478,0.028638785361973656,0.012601250544243728
2012-03-31,0.17758182903023606,0.1324554908924616,0.10494412948887819,0.10365551242875312,0.1137335967974512,0.10085378623902654,0.07171787604301541,0.054453545478288366,0.0975463574270774,0.02983919687791636,0.013218679296895817
2012-04-30,0.16873026394642843,0.13596120913435872,0.1073423240066598,0.10478287027644864,0.11339806967551508,0.1055364587571393,0.07057481417364432,0.05226554594856552,0.09938229388533093,0.02889344975571334,0.013132700440195818
2012-05-31,0.16055981506273448,0.143887783148153,0.1022700022618769,0.10298378114495202,0.11275865813532154,0.11071677542139728,0.07162857362460778,0.05216215050747935,0.10043912352398815,0.028703671588254723,0.013889665581234594
2012-06-30,0.16784552290161453,0.1413730642599638,0.09969622245821323,0.1030501444413983,0.11078231719226878,0.11067329402223619,0.07246813804933597,0.05443749012517752,0.09800067001261341,0.027639119660367254,0.014034016876810992
2012-07-31,0.16358897047796075,0.144746437811711,0.10021373096340104,0.10208065002484651,0.11111283693569363,0.1142216852678494,0.07117679600654911,0.05052813817490842,0.09903706465071853,0.02893304467538283,0.014360645010978876
2012-08-31,0.1709782723929708,0.1425824419848023,0.09727444186050878,0.103297438738855,0.11029448445809698,0.11091327730769117,0.07150693530251703,0.05159021214450146,0.09881671113046059,0.028477485187631737,0.014268299491964169
2012-09-30,0.17673397781623643,0.1393519421416393,0.10034993819095499,0.10023561198897682,0.11045329106497016,0.11093884992816919,0.07018905184927286,0.051663679151096216,0.09628695919181295,0.02910657363594022,0.014690125040930882
2012-10-31,0.18144081290796005,0.13768521465630412,0.10060396463889398,0.09785813017170593,0.1107710706498495,0.10953812388122015,0.06630624389628814,0.052266709517483904,0.09899799528103843,0.029090349241540588,0.015441385157715216
2012-11-30,0.1839445858906045,0.14033130623260978,0.09936102581235308,0.09431934584142052,0.11250512336333848,0.1079697698501213,0.06506654426136331,0.048776118252764636,0.10203019685188122,0.03018536571658144,0.015510617926961744
2012-12-31,0.18663720895295668,0.13607117969150487,0.10361066534635678,0.09204707424413776,0.11330429758614344,0.10714416679485425,0.06461659148206088,0.0490659309057536,0.10202276393677831,0.03015541902996146,0.015324702029492031
2013-01-31,0.1936390360701138,0.1352685705584325,0.10033796679346339,0.09071682759336992,0.11228355541802824,0.10828076171881863,0.06533475011661687,0.047205603436184386,0.10180902787890636,0.030536992190695646,0.014586908225370246
2013-02-28,0.19282901299009234,0.14370782504511442,0.10022473236405254,0.08122346733957479,0.11663874275238756,0.10357236447443806,0.06197526630255319,0.048423169127023685,0.10588660062640808,0.03237063738477009,0.013148181593585273
2013-03-31,0.18427684088485116,0.14985172890705084,0.09473318551361251,0.08078589652038758,0.11754920550459198,0.10850797150608248,0.06609769950505191,0.0482456554919076,0.10459869688726678,0.03219800588274439,0.013155113396452844
2013-04-30,0.19064110594359993,0.14359501796458157,0.09019152496271365,0.08651705150577974,0.1132816663796667,0.11588069254038481,0.06909251915726143,0.048584764905103765,0.09893829617490782,0.030276743773128008,0.013000616692872497
2013-05-31,0.19475141597366205,0.13878540447314042,0.09163575068723515,0.08543364214473909,0.11487881170521741,0.11438276007090957,0.06706190804399162,0.04719809316243852,0.10278880565315003,0.03019781258559532,0.012885595499920886
2013-06-30,0.1914865731845052,0.14059711655637636,0.08724926499091105,0.08409642113215245,0.1147074928165795,0.11763288046272406,0.06973532117178811,0.047215809477112965,0.10372314259843622,0.0306559316147295,0.012900045994684542
2013-07-31,0.1977997891779005,0.13699268953291305,0.08641154723266774,0.0829153945908554,0.11562282957408619,0.11337688665445422,0.0696622608020043,0.04701468279068589,0.10709378528274668,0.03019113933173554,0.012918995029950588
2013-08-31,0.19711229368909727,0.13444194842059368,0.08878571465548807,0.08419384352447755,0.11623826052716033,0.11277174924036389,0.07141308200589139,0.046147212392773085,0.10607151902978283,0.030600850271073295,0.012223526243298592
2013-09-30,0.19712821052185725,0.13226803936957354,0.08926900980199748,0.08068773344085896,0.12061121880098345,0.10950789576505462,0.07302383355819402,0.046832978719259816,0.10714172943421382,0.03127190517453447,0.012257445413472652
2013-10-31,0.20255872221960963,0.13021787676433844,0.08856392531480974,0.08084146465933646,0.11876308309787467,0.10855354916783273,0.07468683787803201,0.04721076641355583,0.10605278579026464,0.030292506731798566,0.012258481962547372
2013-11-30,0.20249018444682243,0.12888108863696307,0.08775560195216624,0.07921127718145922,0.11969656044125103,0.11033598200347736,0.07413131602298635,0.04737766389343468,0.10686341556186728,0.031058630006249505,0.012198279853322893
2013-12-31,0.20291154149029372,0.1270953062460053,0.08781364819291662,0.0790493872503785,0.12010086424709117,0.10930769913831608,0.07820326355876496,0.04613203958495218,0.10645190474926583,0.03104242002152038,0.011891925520495335
2014-01-31,0.20665279852036084,0.12360268524716869,0.0875848879150586,0.07717071937628099,0.12085227290553942,0.11199426111042839,0.07866161195055363,0.04660049448150843,0.1045801978267682,0.030133498839482277,0.012166571826850475
2014-02-28,0.20648600800500022,0.12457116447676113,0.08821732196881994,0.07842955761085142,0.12068169681282527,0.11421997983828769,0.07176557418412023,0.04844640020069622,0.10428258545524986,0.030391023861826537,0.01250868758556154
2014-03-31,0.20843086797711033,0.12424408154108668,0.08681789421084836,0.07905387904999778,0.12207829292229355,0.11145369280444023,0.07002685565873247,0.05029399160736387,0.10479704345511395,0.030586260052954152,0.012217140720058774
2014-04-30,0.20702239662544103,0.12560443153174847,0.08785109149162824,0.0832370290032608,0.11822863320876724,0.11221664883485301,0.0694917439464189,0.049321086506731705,0.10522104369080733,0.029124089029795096,0.01268180613054823
2014-05-31,0.20769588790398205,0.12736034012860412,0.08575287047345384,0.08218299712310513,0.11820764118543528,0.11154295710537562,0.06964831615587747,0.04989671099034799,0.10566722996087642,0.029340731556026057,0.012704317416916156
2014-06-30,0.20318449022395416,0.12739462677214403,0.08645361335497122,0.08488703578409924,0.11607836966867029,0.11436879207380553,0.0700463195709185,0.050332942744783955,0.10532123008331792,0.029019889207526347,0.012912690515808848
2014-07-31,0.2070239254690429,0.12603630301751748,0.08937522296351601,0.08276937334670284,0.11365866551013329,0.1156761108849803,0.07026656124943377,0.05092521138746965,0.10114431620851,0.030098930509541266,0.013025379453152583
2014-08-31,0.20934025143413793,0.12679679661766138,0.08664694781583264,0.0818712872203273,0.11392377536672221,0.11731997844037963,0.06973461611662903,0.050264278658710256,0.10071529302036472,0.030210947929375603,0.013175827379859381
2014-09-30,0.21208765692796047,0.1259821445913395,0.08259185611630755,0.08072860665588791,0.11332981852967965,0.12393838078705742,0.06972254835414159,0.05131483024276965,0.0973046709997873,0.030194884667754322,0.012804602127314662
2014-10-31,0.20797613015432212,0.1289363994010506,0.08269201265505746,0.0757476809656106,0.11509197339327021,0.12304516575350312,0.07139329628229148,0.04959916249628294,0.10220854386063565,0.029765273603077944,0.013544361434897918
2014-11-30,0.21206472987603212,0.13134438857936523,0.08060555555757205,0.06710514731505587,0.11401633302518613,0.12363666235837646,0.07306366242219402,0.04845227829628954,0.10585599750730172,0.030260318563039203,0.013594926499587674
2014-12-31,0.2092674122097121,0.13125064182513352,0.07915554275419932,0.06631504790045276,0.1161181639369592,0.12171973653609382,0.07355210364327183,0.04778662462471605,0.10791955835060942,0.03224302971266939,0.014672138506182672
2015-01-31,0.2008656871040466,0.1369375479132811,0.07786581948556597,0.06314224919308735,0.11576561764391728,0.12440266255937418,0.07714953454668363,0.04651631386341124,0.11029029939170969,0.03143021104387917,0.015634057255043833
2015-02-28,0.20356608628695072,0.13343171234511988,0.08087901985721255,0.06423993355765628,0.11675000921600519,0.12191689114599256,0.07671274137485178,0.044116155244948545,0.11125898973228977,0.031780094878589515,0.015348366360383088
2015-03-31,0.20726107739474053,0.1307391772288206,0.07802365102942692,0.060771801233310906,0.1175614077377062,0.12521025442883568,0.07608921219308623,0.042131602570626404,0.11478812315258563,0.03216769414803957,0.015255998882821356
2015-04-30,0.2070440857242614,0.1300784740151295,0.07848329355368343,0.06570327987387856,0.11626680673121442,0.12382250190289965,0.0769648846473002,0.042693955748382015,0.11239963257357592,0.0316202626165418,0.014922822613133156
2015-05-31,0.20719488495738048,0.13114327804955198,0.07791229168330038,0.06233368511348677,0.11649203635410482,0.12441608074873493,0.07694106698303599,0.04313302158320967,0.11297074018182914,0.032681434529982296,0.014781479815383402
2015-06-30,0.20704733096199474,0.13038051058864059,0.07670788987608483,0.061330471596291396,0.117251641826746,0.12443707298346872,0.07853885017710184,0.04191533453647375,0.11536962596084795,0.03192759140179845,0.015093680090551896
2015-07-31,0.2081085335892236,0.13278647441953967,0.07486892753948296,0.05926867062362823,0.11740447567173132,0.12920512767671505,0.07618107372966285,0.04203480185789722,0.11317693698294382,0.03129711972236456,0.01566785818681053
2015-08-31,0.20606637179901555,0.13209382035142364,0.07321976803978326,0.05773103964814078,0.1193518941514303,0.12965421283625067,0.07930419200932985,0.04224901082497733,0.11302022755241956,0.030914639279552764,0.016394823507676373
2015-09-30,0.20174179039799273,0.14015902295437482,0.06916790394062916,0.05606998838271162,0.11958097121335232,0.13033484242494608,0.07909537606661242,0.04249644126398686,0.11214662982448265,0.03216735578590103,0.01703967774501033
2015-10-31,0.19919632252517003,0.1421574178639129,0.06984068959571908,0.05838602781257458,0.1194645182338656,0.12817898791156682,0.07565511402613927,0.042549620183309406,0.11433003749442426,0.0332068055136078,0.01703445883971034
2015-11-30,0.199136768582921,0.1429939501151923,0.06804303113926452,0.05823288610465801,0.12257208217296768,0.1276112735658986,0.07584321066324265,0.04126825341856149,0.11348736112487523,0.03460823819260495,0.016202944919813448
2015-12-31,0.1996422941088039,0.1427036729693961,0.066594173780487,0.05449812000573633,0.12174112760438865,0.1310288917593902,0.07525434964103898,0.042064047280557314,0.11444356970035263,0.035821669651404354,0.016208083498444673
2016-01-31,0.18945940867852162,0.1445409132813789,0.0639629872232133,0.053372503998175405,0.12465896200482292,0.13220860254419092,0.07962926274438172,0.043526928427386494,0.11448593129316789,0.03738996731849723,0.01676453248626353
2016-02-29,0.18353150844153396,0.14183180444330737,0.06856985780861401,0.05770401110281142,0.1265997433818652,0.12912669644879005,0.07850208968489727,0.04149550257322879,0.11968737965913694,0.0365045351403828,0.01644687131543225
2016-03-31,0.18049510689364148,0.14254893368010987,0.0712818639264642,0.05741193050338262,0.12902718359155704,0.12505380557683035,0.07800656918958931,0.04193669083987568,0.11917437963356584,0.03759630093760792,0.017467235227375574
2016-04-30,0.1833013179908563,0.13964234622180144,0.07588243224324745,0.061355913609293135,0.12714853486235667,0.12643086704642667,0.07417702895421277,0.043418678313137976,0.11579217526693654,0.035672514376953776,0.017178191114777478
2016-05-31,0.18342233946183456,0.14289002783468446,0.07227019150788189,0.058475288646968174,0.12787716491055906,0.12827598634390538,0.07481308876074715,0.04260266198330324,0.11514069763267311,0.036888975560116076,0.017343577357326802
2016-06-30,0.16417297688497112,0.14941353753492928,0.0752984110991543,0.06662530417494686,0.1260921286216611,0.13801652995282296,0.07134637941067445,0.04482728814494676,0.10990302018023926,0.036718982864913124,0.01758544113074059
2016-07-31,0.16442563743533498,0.14574471031907607,0.07751635791920689,0.061645782131078214,0.12812990060450605,0.13591770554902347,0.06950292976311329,0.04412114129186559,0.11532761050696824,0.039650156707500626,0.018018067772326642
2016-08-31,0.1752757766974543,0.1439595450018322,0.07881301642736302,0.061170131537372156,0.13048897986801797,0.12879670396195667,0.06921319173923761,0.04234466511355926,0.11529236175945219,0.0366923381202338,0.017953289773520686
2016-09-30,0.17276284802766073,0.14370836907539486,0.08153266802231496,0.061440374784405574,0.13038410885252721,0.1271168712851044,0.06851390352159374,0.043767656805422744,0.11607847557267685,0.037288588288076276,0.017406135764822642
2016-10-31,0.18215000729050834,0.14132775481232548,0.0831424463781707,0.06354056317178354,0.1289294958832842,0.12077613800978916,0.06744894972473195,0.042929638433859246,0.118206107009919,0.03522550648820986,0.01632339279741843
2016-11-30,0.1882296629684887,0.13557071437174065,0.08602760926968252,0.06561493454075497,0.12964993108171693,0.12099276135188189,0.06442222281918183,0.03982605271703346,0.11858415246326913,0.035139175805591415,0.015942782610658564
2016-12-31,0.19013428038959787,0.13317161903261404,0.08406664656070882,0.06726409426602996,0.12797774202618645,0.12053932236827458,0.06447456249223961,0.041745128585001394,0.11863164929036003,0.035640283621910164,0.01635467136707709
2017-01-31,0.19232657234992373,0.13150319481521883,0.08827279056088097,0.0653453488011707,0.1293257933004183,0.11934565465025528,0.06315454004510218,0.03997424699227836,0.11898837535929636,0.03605512248934355,0.015708360636111897
2017-02-28,0.18655264626699206,0.1359715035530595,0.08655044628474148,0.06300377718190196,0.13020669375889415,0.1234836756117719,0.0632063126316206,0.04070946034261245,0.11746039233195256,0.03705839584127416,0.015796696195179163
2017-03-31,0.19077641210053653,0.13414720509920028,0.08443033785117712,0.062083134399530976,0.13048288813470693,0.1209687132499062,0.06359772747184478,0.041964820885340454,0.11860639068463621,0.03759450146011508,0.01534786866300545
2017-04-30,0.19592180889172947,0.1328995389568952,0.07876359884573177,0.05948867568089264,0.13458786942194162,0.12117732723424887,0.0617230621296856,0.0404704072697907,0.12190752560469414,0.037532653077563795,0.015527532886826147
